date,close,open,high,low
3/4/2019,7.604,7.551,7.613,7.498
2/4/2019,7.604,7.622,7.657,7.551
1/4/2019,7.622,7.595,7.631,7.542
,,,,
03/29/2019,7.569,7.675,7.755,7.551
03/28/2019,7.666,7.64,7.719,7.595
03/27/2019,7.702,7.728,7.728,7.586
03/26/2019,7.719,7.444,7.719,7.444
03/25/2019,7.435,7.48,7.542,7.435
,,,,
03/22/2019,7.498,7.498,7.577,7.498
03/21/2019,7.498,7.498,7.595,7.489
03/20/2019,7.506,7.604,7.604,7.498
03/19/2019,7.604,7.498,7.631,7.462
03/18/2019,7.498,7.489,7.577,7.462
,,,,
03/15/2019,7.471,7.542,7.542,7.471
03/14/2019,7.498,7.462,7.764,7.462
03/13/2019,7.444,7.613,7.613,7.418
12/3/2019,7.604,7.648,7.719,7.569
11/3/2019,7.631,7.542,7.675,7.542
,,,,
8/3/2019,7.551,7.657,7.693,7.542
7/3/2019,7.666,7.711,7.773,7.666
6/3/2019,7.711,7.852,7.888,7.684
5/3/2019,7.897,7.87,7.932,7.808
4/3/2019,7.852,7.95,7.977,7.808
,,,,
1/3/2019,8.003,7.923,8.048,7.897
02/28/2019,7.923,7.968,8.021,7.879
02/27/2019,7.923,8.003,8.021,7.897
02/26/2019,8.003,8.101,8.128,8.003
02/25/2019,8.128,8.039,8.136,8.039
,,,,
02/22/2019,8.012,8.074,8.083,8.003
02/21/2019,8.092,8.252,8.252,8.057
02/20/2019,8.136,8.003,8.199,7.994
02/19/2019,8.021,8.207,8.207,7.959
02/18/2019,8.216,8.323,8.323,8.154
,,,,
02/15/2019,8.101,7.906,8.154,7.906
02/14/2019,8.048,8.34,8.34,8.021
02/13/2019,8.278,8.566,8.566,8.244
12/2/2019,8.392,8.4,8.461,8.365
11/2/2019,8.374,8.165,8.392,8.165
,,,,
8/2/2019,8.165,8.331,8.331,8.104
4/2/2019,8.235,7.991,8.235,7.991
,,,,
1/2/2019,8.009,8.183,8.183,7.965
01/31/2019,8.104,7.921,8.183,7.921
01/30/2019,7.991,7.93,8.122,7.93
01/29/2019,8.043,7.834,8.096,7.834
01/28/2019,7.93,7.773,7.974,7.773
,,,,
01/25/2019,7.808,7.895,7.878,7.782
01/24/2019,7.878,7.66,7.878,7.66
01/23/2019,7.686,7.617,7.869,7.599
01/22/2019,7.686,7.878,7.782,7.669
01/21/2019,7.791,7.782,7.913,7.73
,,,,
01/18/2019,7.704,8.078,8.078,7.695
01/17/2019,7.895,7.773,7.904,7.652
01/16/2019,7.608,7.617,7.617,7.486
01/15/2019,7.486,7.504,7.538,7.451
01/14/2019,7.486,7.356,7.495,7.356
,,,,
11/1/2019,7.356,7.312,7.434,7.269
10/1/2019,7.26,7.277,7.338,7.216
9/1/2019,7.312,7.399,7.46,7.286
8/1/2019,7.504,7.504,7.852,7.399
7/1/2019,7.521,7.39,7.556,7.347
,,,,
4/1/2019,7.338,7.312,7.39,7.19
3/1/2019,7.33,7.356,7.443,7.303
2/1/2019,7.434,7.53,7.591,7.356
12/31/2018,7.556,7.599,7.704,7.495
,,,,
12/28/2018,7.599,7.617,7.66,7.565
12/27/2018,7.625,7.739,7.834,7.617
12/24/2018,7.765,7.634,7.791,7.617
,,,,
12/21/2018,7.73,7.826,7.834,7.617
12/20/2018,7.826,7.948,7.948,7.504
12/19/2018,7.965,8.069,8.148,7.921
12/18/2018,7.965,8.061,8.104,7.956
12/17/2018,8.087,8.209,8.209,8.017
,,,,
12/14/2018,8.122,8.104,8.261,8.104
